transaction_id,transaction_ts,store_id,customer_id,product_id,quantity,unit_price,discount_pct,payment_method,channel,review_rating,promo_meta_json,is_returned,pre_tax_amount,tax_rate,tax_amount,total_amount
1527,2024-04-22 10:37:00,1,98,20,1,14.41,0.0,Card,InStore,3.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,14.41,0.0,0.0,14.41
1528,2024-07-08 09:49:00,10,156,47,1,32.6,0.05,Card,InStore,3.0,"{""coupon"": ""LOYAL5"", ""bundle"": true, ""campaign"": ""None""}",0,30.97,0.07,2.17,33.14
1529,2025-02-17 14:32:00,12,60,51,1,8.39,0.0,GiftCard,InStore,1.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""None""}",0,8.39,0.04,0.34,8.73
1530,2024-09-30 17:22:00,4,164,21,2,37.15,0.0,Card,InStore,3.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,74.3,0.07,5.2,79.5
1531,2024-02-25 10:39:00,3,249,46,3,2.47,0.0,Cash,InStore,,"{""coupon"": ""WEEKEND15"", ""bundle"": true, ""campaign"": ""BackToSchool""}",0,7.41,0.07,0.52,7.93
1532,2025-01-21 16:50:00,5,236,55,1,17.71,0.0,Cash,InStore,3.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,17.71,0.07,1.24,18.95
1533,2024-08-23 09:09:00,7,215,13,3,36.16,0.05,MobilePay,InStore,3.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""None""}",0,103.06,0.1,10.31,113.37
1534,2025-02-18 18:34:00,4,22,6,3,7.45,0.0,Cash,InStore,4.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""None""}",0,22.35,0.07,1.56,23.91
1535,2024-08-06 09:51:00,11,99,41,1,45.37,0.0,Card,InStore,3.0,"{""coupon"": ""WEEKEND15"", ""bundle"": true, ""campaign"": ""BackToSchool""}",0,45.37,0.0,0.0,45.37
1536,2024-12-28 15:28:00,7,230,48,5,47.93,0.0,Card,InStore,5.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""BlackFriday""}",1,239.65,0.07,16.78,256.43
1537,2024-12-31 09:27:00,10,90,37,2,14.16,0.2,MobilePay,InStore,,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,22.66,0.07,1.59,24.25
1538,2024-07-29 14:52:00,2,54,24,1,13.78,0.0,Card,ClickAndCollect,4.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,13.78,0.04,0.55,14.33
1539,2024-06-24 18:51:00,2,90,45,1,49.78,0.05,Card,Online,5.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""None""}",0,47.29,0.04,1.89,49.18
1540,2024-07-30 18:12:00,2,226,45,3,59.41,0.0,Cash,InStore,2.0,"{""coupon"": ""LOYAL5"", ""bundle"": true, ""campaign"": ""SpringSale""}",1,178.23,0.04,7.13,185.36
1541,2025-09-22 14:25:00,7,176,18,1,25.4,0.05,Card,InStore,3.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,24.13,0.07,1.69,25.82
1542,2024-09-21 10:49:00,6,29,16,3,36.72,0.0,MobilePay,Online,4.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""None""}",0,110.16,0.07,7.71,117.87
1543,2025-04-21 19:58:00,1,112,44,1,15.68,0.0,Cash,InStore,3.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,15.68,0.1,1.57,17.25
1544,2024-08-19 20:16:00,2,223,10,1,59.74,0.05,GiftCard,InStore,4.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""None""}",0,56.75,0.1,5.68,62.43
1545,2024-06-20 15:45:00,8,6,1,1,39.96,0.0,Card,InStore,3.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,39.96,0.07,2.8,42.76
1546,2025-08-30 10:46:00,3,151,17,4,65.7,0.1,Cash,InStore,3.0,"{""coupon"": ""WELCOME10"", ""bundle"": true, ""campaign"": ""BackToSchool""}",0,236.52,0.07,16.56,253.08
1547,2025-03-16 16:36:00,1,94,52,4,9.02,0.05,Cash,ClickAndCollect,3.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""None""}",0,34.28,0.07,2.4,36.68
1548,2025-03-17 20:19:00,8,157,44,3,14.9,0.15,Card,InStore,4.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,38.0,0.1,3.8,41.8
1549,2025-06-21 14:41:00,1,209,12,2,40.58,0.0,Card,Online,,"{""coupon"": ""NONE"", ""bundle"": true, ""campaign"": ""BackToSchool""}",0,81.16,0.07,5.68,86.84
1550,2025-04-21 19:18:00,7,75,51,1,7.6,0.0,Cash,InStore,3.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,7.6,0.04,0.3,7.9
1551,2025-09-20 15:01:00,10,50,30,3,19.6,0.05,Cash,InStore,4.0,"{""coupon"": ""WELCOME10"", ""bundle"": true, ""campaign"": ""BlackFriday""}",0,55.86,0.04,2.23,58.09
1552,2024-12-12 20:35:00,4,66,11,1,1.78,0.0,Card,InStore,3.0,"{""coupon"": ""LOYAL5"", ""bundle"": true, ""campaign"": ""None""}",0,1.78,0.04,0.07,1.85
1553,2025-04-24 16:16:00,10,2,34,3,53.39,0.0,Cash,InStore,3.0,"{""coupon"": ""LOYAL5"", ""bundle"": true, ""campaign"": ""None""}",0,160.17,0.07,11.21,171.38
1554,2025-04-14 16:49:00,3,166,26,2,55.51,0.05,GiftCard,InStore,4.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,105.47,0.04,4.22,109.69
1555,2025-09-07 12:23:00,8,28,52,1,9.51,0.05,Card,InStore,3.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,9.03,0.07,0.63,9.66
1556,2025-01-13 17:54:00,3,34,8,2,4.01,0.0,Cash,InStore,3.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""None""}",0,8.02,0.04,0.32,8.34
1557,2024-04-05 14:49:00,11,228,25,1,4.55,0.15,MobilePay,ClickAndCollect,2.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,3.87,0.04,0.15,4.02
1558,2024-07-16 16:41:00,5,243,57,3,29.62,0.1,MobilePay,Online,1.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""None""}",0,79.97,0.0,0.0,79.97
1559,2024-09-13 20:44:00,11,123,43,1,28.01,0.0,Card,InStore,4.0,"{""coupon"": ""LOYAL5"", ""bundle"": true, ""campaign"": ""SpringSale""}",0,28.01,0.1,2.8,30.81
1560,2025-06-26 16:58:00,5,100,24,1,12.29,0.0,MobilePay,Online,3.0,"{""coupon"": ""WELCOME10"", ""bundle"": true, ""campaign"": ""BackToSchool""}",0,12.29,0.04,0.49,12.78
1561,2024-02-01 09:57:00,9,225,14,1,13.82,0.05,MobilePay,InStore,3.0,"{""coupon"": ""WEEKEND15"", ""bundle"": true, ""campaign"": ""SpringSale""}",0,13.13,0.07,0.92,14.05
1562,2024-08-23 15:55:00,7,187,38,2,47.36,0.0,Cash,InStore,4.0,"{""coupon"": ""WELCOME10"", ""bundle"": true, ""campaign"": ""BlackFriday""}",0,94.72,0.1,9.47,104.19
1563,2025-03-22 11:46:00,12,232,39,3,25.12,0.0,Cash,InStore,4.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""None""}",0,75.36,0.04,3.01,78.37
1564,2025-08-06 09:34:00,5,13,51,3,10.1,0.0,GiftCard,ClickAndCollect,2.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,30.3,0.04,1.21,31.51
1565,2025-03-25 10:55:00,9,156,59,3,3.29,0.05,Card,InStore,1.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,9.38,0.07,0.66,10.04
1566,2025-02-01 15:14:00,10,36,59,1,2.9,0.0,Cash,InStore,3.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""None""}",0,2.9,0.07,0.2,3.1
1567,2025-08-31 15:12:00,5,105,4,1,52.12,0.0,Card,Online,3.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,52.12,0.04,2.08,54.2
1568,2024-10-29 19:18:00,6,214,18,2,22.95,0.0,Card,InStore,,"{""coupon"": ""NONE"", ""bundle"": true, ""campaign"": ""BlackFriday""}",0,45.9,0.07,3.21,49.11
1569,2024-04-29 15:12:00,3,16,30,1,16.69,0.05,Card,Online,3.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,15.86,0.04,0.63,16.49
1570,2025-08-18 20:17:00,10,22,23,3,27.98,0.0,Card,Online,4.0,"{""coupon"": ""NONE"", ""bundle"": true, ""campaign"": ""BackToSchool""}",0,83.94,0.07,5.88,89.82
1571,2025-08-28 18:28:00,5,204,19,2,56.32,0.0,Card,Online,,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""None""}",0,112.64,0.07,7.88,120.52
1572,2024-08-30 13:42:00,3,173,33,1,43.56,0.15,Card,InStore,2.0,"{""coupon"": ""WEEKEND15"", ""bundle"": true, ""campaign"": ""BackToSchool""}",0,37.03,0.04,1.48,38.51
1573,2024-02-02 12:11:00,6,142,14,1,11.72,0.0,MobilePay,InStore,2.0,"{""coupon"": ""NONE"", ""bundle"": true, ""campaign"": ""None""}",0,11.72,0.07,0.82,12.54
1574,2024-11-13 10:20:00,12,75,57,1,28.53,0.0,Cash,InStore,3.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,28.53,0.0,0.0,28.53
1575,2025-01-26 20:09:00,6,127,17,2,51.22,0.05,Card,Online,3.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,97.32,0.07,6.81,104.13
1576,2025-01-24 17:24:00,2,72,56,1,54.71,0.0,Card,InStore,5.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,54.71,0.07,3.83,58.54
1577,2024-06-19 12:26:00,2,248,47,1,30.01,0.0,Card,InStore,4.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,30.01,0.07,2.1,32.11
1578,2025-02-25 17:58:00,5,140,60,1,14.34,0.0,MobilePay,InStore,4.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,14.34,0.0,0.0,14.34
1579,2024-09-01 20:13:00,8,129,58,3,11.23,0.0,Card,InStore,,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,33.69,0.07,2.36,36.05
1580,2025-05-03 11:52:00,2,63,33,1,45.06,0.05,Card,InStore,,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,42.81,0.04,1.71,44.52
1581,2025-03-27 16:04:00,8,47,2,2,6.53,0.2,MobilePay,InStore,4.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""BackToSchool""}",1,10.45,0.07,0.73,11.18
1582,2024-02-26 13:26:00,1,71,60,2,21.69,0.0,Card,Online,3.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,43.38,0.0,0.0,43.38
1583,2024-03-15 13:51:00,3,234,23,3,20.98,0.0,Card,Online,,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,62.94,0.07,4.41,67.35
1584,2025-05-24 17:25:00,4,53,13,2,41.13,0.0,Card,Online,3.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""None""}",0,82.26,0.1,8.23,90.49
1585,2024-03-28 10:13:00,1,207,30,2,18.32,0.05,Card,ClickAndCollect,3.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""None""}",0,34.81,0.04,1.39,36.2
1586,2025-02-21 09:37:00,10,117,52,1,9.03,0.0,MobilePay,InStore,1.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,9.03,0.07,0.63,9.66
1587,2024-02-15 12:07:00,10,23,58,2,10.1,0.0,MobilePay,Online,3.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,20.2,0.07,1.41,21.61
1588,2025-08-22 12:02:00,12,166,38,2,49.82,0.0,Cash,InStore,4.0,"{""coupon"": ""NONE"", ""bundle"": true, ""campaign"": ""BackToSchool""}",0,99.64,0.1,9.96,109.6
1589,2025-06-26 17:34:00,6,39,19,1,59.89,0.0,GiftCard,InStore,,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,59.89,0.07,4.19,64.08
1590,2025-09-04 10:50:00,9,65,3,1,28.25,0.05,Cash,Online,4.0,"{""coupon"": ""WELCOME10"", ""bundle"": true, ""campaign"": ""BackToSchool""}",0,26.84,0.04,1.07,27.91
1591,2024-11-23 13:10:00,9,190,21,2,32.44,0.0,Card,InStore,2.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,64.88,0.07,4.54,69.42
1592,2024-11-27 15:23:00,10,5,6,1,7.68,0.0,Cash,InStore,2.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""None""}",0,7.68,0.07,0.54,8.22
1593,2024-04-20 12:25:00,12,146,21,2,45.11,0.0,Card,InStore,4.0,"{""coupon"": ""LOYAL5"", ""bundle"": true, ""campaign"": ""BlackFriday""}",0,90.22,0.07,6.32,96.54
1594,2024-10-21 16:28:00,4,37,57,1,28.59,0.0,Card,InStore,,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""None""}",0,28.59,0.0,0.0,28.59
1595,2024-06-28 15:56:00,4,122,42,2,43.65,0.0,Card,InStore,3.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,87.3,0.07,6.11,93.41
1596,2024-01-23 17:39:00,4,54,53,1,36.83,0.0,Card,InStore,2.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,36.83,0.07,2.58,39.41
1597,2025-05-29 17:17:00,12,217,47,2,29.46,0.05,MobilePay,ClickAndCollect,3.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""None""}",0,55.97,0.07,3.92,59.89
1598,2024-11-02 10:19:00,8,129,25,2,4.49,0.1,Cash,InStore,3.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,8.08,0.04,0.32,8.4
1599,2025-03-06 20:12:00,12,143,54,3,22.0,0.0,Card,Online,3.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,66.0,0.07,4.62,70.62
1600,2025-01-18 20:03:00,1,106,17,5,52.62,0.1,Card,InStore,1.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,236.79,0.07,16.58,253.37
1601,2024-01-15 13:39:00,2,153,8,2,4.62,0.0,MobilePay,ClickAndCollect,2.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,9.24,0.04,0.37,9.61
1602,2024-11-22 13:18:00,3,123,24,2,15.37,0.0,Card,InStore,2.0,"{""coupon"": ""WEEKEND15"", ""bundle"": true, ""campaign"": ""BlackFriday""}",0,30.74,0.04,1.23,31.97
1603,2025-01-07 20:14:00,7,244,40,2,52.41,0.05,MobilePay,InStore,4.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""None""}",0,99.58,0.07,6.97,106.55
1604,2025-02-04 16:48:00,11,207,14,1,13.35,0.1,Cash,InStore,2.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,12.02,0.07,0.84,12.86
1605,2025-06-01 09:47:00,4,140,33,3,38.88,0.05,Card,InStore,2.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,110.81,0.04,4.43,115.24
1606,2024-01-31 14:01:00,11,157,18,1,28.31,0.0,Card,InStore,,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""None""}",0,28.31,0.07,1.98,30.29
1607,2025-07-20 20:07:00,2,108,18,1,22.65,0.1,Cash,Online,3.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,20.38,0.07,1.43,21.81
1608,2024-08-11 17:01:00,6,53,25,5,4.53,0.0,GiftCard,ClickAndCollect,3.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,22.65,0.04,0.91,23.56
1609,2024-04-14 20:49:00,5,37,38,3,46.94,0.1,MobilePay,InStore,3.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,126.74,0.1,12.67,139.41
1610,2025-01-18 15:15:00,8,9,13,3,37.35,0.0,MobilePay,InStore,2.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,112.05,0.1,11.2,123.25
1611,2025-01-10 18:42:00,10,75,44,1,13.0,0.0,MobilePay,ClickAndCollect,2.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,13.0,0.1,1.3,14.3
1612,2025-03-31 09:09:00,10,172,36,2,46.62,0.0,Card,InStore,3.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,93.24,0.07,6.53,99.77
1613,2024-03-25 14:54:00,12,182,39,1,22.05,0.0,Cash,InStore,3.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,22.05,0.04,0.88,22.93
1614,2025-06-25 20:18:00,12,32,18,1,21.92,0.15,Card,Online,3.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""BlackFriday""}",1,18.63,0.07,1.3,19.93
1615,2024-06-04 16:42:00,11,75,51,2,8.94,0.0,MobilePay,InStore,3.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""None""}",0,17.88,0.04,0.72,18.6
1616,2024-07-28 12:28:00,10,22,8,4,3.97,0.15,Cash,InStore,4.0,"{""coupon"": ""WELCOME10"", ""bundle"": true, ""campaign"": ""BlackFriday""}",0,13.5,0.04,0.54,14.04
1617,2024-03-21 15:35:00,11,64,36,2,54.21,0.05,Card,ClickAndCollect,4.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""BlackFriday""}",1,103.0,0.07,7.21,110.21
1618,2025-04-18 12:53:00,3,220,39,2,18.76,0.05,Cash,InStore,4.0,"{""coupon"": ""LOYAL5"", ""bundle"": true, ""campaign"": ""None""}",0,35.64,0.04,1.43,37.07
1619,2024-07-27 16:09:00,3,203,58,2,11.13,0.0,Card,InStore,1.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,22.26,0.07,1.56,23.82
1620,2024-08-02 14:20:00,6,27,11,2,1.89,0.05,Card,Online,2.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,3.59,0.04,0.14,3.73
1621,2024-06-16 17:47:00,7,53,13,1,37.21,0.15,Cash,InStore,1.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,31.63,0.1,3.16,34.79
1622,2024-04-30 09:35:00,9,192,4,3,55.58,0.15,Card,ClickAndCollect,4.0,"{""coupon"": ""NONE"", ""bundle"": true, ""campaign"": ""BlackFriday""}",0,141.73,0.04,5.67,147.4
1623,2025-06-23 13:42:00,6,44,18,1,26.12,0.0,Card,InStore,,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,26.12,0.07,1.83,27.95
1624,2025-01-05 15:23:00,4,9,30,2,19.78,0.05,Card,InStore,4.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,37.58,0.04,1.5,39.08
1625,2024-10-09 20:38:00,12,237,30,2,17.33,0.1,MobilePay,InStore,4.0,"{""coupon"": ""LOYAL5"", ""bundle"": true, ""campaign"": ""BlackFriday""}",0,31.19,0.04,1.25,32.44
1626,2024-06-05 13:15:00,8,209,51,2,8.92,0.05,Cash,Online,1.0,"{""coupon"": ""NONE"", ""bundle"": true, ""campaign"": ""BackToSchool""}",0,16.95,0.04,0.68,17.63
1627,2025-09-17 10:44:00,7,148,32,3,31.12,0.0,Card,InStore,3.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,93.36,0.1,9.34,102.7
1628,2024-11-01 09:18:00,2,170,41,3,40.23,0.0,Card,Online,4.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,120.69,0.0,0.0,120.69
1629,2024-12-08 16:51:00,2,100,2,2,7.54,0.1,MobilePay,InStore,2.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,13.57,0.07,0.95,14.52
1630,2024-08-21 14:43:00,4,129,52,1,9.61,0.1,Card,InStore,1.0,"{""coupon"": ""NONE"", ""bundle"": true, ""campaign"": ""SpringSale""}",0,8.65,0.07,0.61,9.26
1631,2024-07-20 11:52:00,11,116,56,4,46.49,0.0,Card,Online,2.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,185.96,0.07,13.02,198.98
1632,2025-07-08 11:12:00,6,93,31,2,20.47,0.1,Card,InStore,2.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""BackToSchool""}",1,36.85,0.07,2.58,39.43
1633,2024-08-26 09:19:00,6,2,2,2,7.2,0.0,GiftCard,InStore,2.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,14.4,0.07,1.01,15.41
1634,2025-04-17 18:42:00,2,84,60,3,17.25,0.05,Card,InStore,2.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""None""}",0,49.16,0.0,0.0,49.16
1635,2025-02-14 20:14:00,9,196,33,2,42.75,0.0,Cash,InStore,4.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,85.5,0.04,3.42,88.92
1636,2025-07-29 10:22:00,6,2,57,1,27.38,0.0,Card,InStore,2.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""None""}",0,27.38,0.0,0.0,27.38
1637,2024-12-26 12:40:00,8,101,38,1,44.36,0.1,GiftCard,ClickAndCollect,3.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""None""}",0,39.92,0.1,3.99,43.91
1638,2024-08-12 20:19:00,5,102,53,3,27.34,0.0,Card,ClickAndCollect,3.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""None""}",0,82.02,0.07,5.74,87.76
1639,2025-04-09 17:11:00,4,201,12,3,29.17,0.0,Card,ClickAndCollect,3.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,87.51,0.07,6.13,93.64
1640,2024-09-21 10:28:00,4,6,43,1,24.15,0.05,Card,InStore,3.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""None""}",0,22.94,0.1,2.29,25.23
1641,2025-01-26 17:08:00,1,38,4,1,57.04,0.1,Card,InStore,3.0,"{""coupon"": ""WELCOME10"", ""bundle"": true, ""campaign"": ""BlackFriday""}",0,51.34,0.04,2.05,53.39
1642,2024-07-29 10:40:00,6,89,1,100,46.07,0.15,Card,InStore,5.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""None""}",0,78.32,0.07,5.48,4607.0
1643,2024-09-18 19:32:00,10,97,23,2,24.05,0.1,Card,ClickAndCollect,,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""None""}",0,43.29,0.07,3.03,46.32
1644,2024-06-24 19:58:00,10,132,35,3,39.05,0.0,Card,InStore,4.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,117.15,0.04,4.69,121.84
1645,2024-08-22 13:47:00,7,28,28,2,41.92,0.0,Cash,InStore,2.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,83.84,0.1,8.38,92.22
1646,2024-06-18 17:15:00,11,246,5,3,62.74,0.0,MobilePay,Online,2.0,"{""coupon"": ""NONE"", ""bundle"": true, ""campaign"": ""SpringSale""}",0,188.22,0.1,18.82,207.04
1647,2024-07-28 09:39:00,10,77,56,1,60.06,0.05,MobilePay,InStore,3.0,"{""coupon"": ""WELCOME10"", ""bundle"": true, ""campaign"": ""BlackFriday""}",0,57.06,0.07,3.99,61.05
1648,2024-02-22 14:45:00,1,170,30,2,15.61,0.05,Cash,InStore,3.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,29.66,0.04,1.19,30.85
1649,2025-07-03 11:25:00,3,94,29,2,44.41,0.2,Card,InStore,1.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,71.06,0.1,7.11,78.17
1650,2024-01-21 16:48:00,2,249,14,1,14.76,0.0,Card,InStore,4.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""None""}",0,14.76,0.07,1.03,15.79
1651,2024-06-07 11:16:00,2,17,20,3,15.25,0.2,Card,InStore,3.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,36.6,0.0,0.0,36.6
1652,2024-09-18 19:39:00,11,162,45,3,61.72,0.0,GiftCard,InStore,2.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,185.16,0.04,7.41,192.57
1653,2024-08-02 16:10:00,3,137,46,2,2.59,0.0,Card,Online,3.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,5.18,0.07,0.36,5.54
1654,2024-02-02 13:32:00,2,2,37,3,14.34,0.1,Card,InStore,5.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""None""}",0,38.72,0.07,2.71,41.43
1655,2024-04-24 16:25:00,4,7,39,1,24.89,0.0,Card,ClickAndCollect,4.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,24.89,0.04,1.0,25.89
1656,2024-09-29 18:57:00,11,53,42,2,48.5,0.0,Card,InStore,2.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""None""}",0,97.0,0.07,6.79,103.79
1657,2025-01-26 17:10:00,6,120,34,1,53.19,0.0,Card,InStore,,"{""coupon"": ""LOYAL5"", ""bundle"": true, ""campaign"": ""BackToSchool""}",0,53.19,0.07,3.72,56.91
1658,2024-03-14 16:45:00,6,183,54,2,21.61,0.0,Cash,ClickAndCollect,,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,43.22,0.07,3.03,46.25
